X_Value,Sens1,Sens2,Sens3,Sens4,Sens5,Sens6,Sens7,Sens8,Sens9,Sens10,Sens11,Sens12,Sens13,Sens14,Sens15,Sens16,Release,Comment
0.528000,0.694746,0.673172,0.678646,0.696356,0.694102,0.670918,0.675104,0.678002,0.755193,0.683676,0.664992,0.733932,0.683676,0.653717,0.665314,0.652428,1.000000,
0.532000,0.694746,0.674460,0.678002,0.695712,0.694424,0.670274,0.674460,0.678002,0.749073,0.681099,0.664025,0.729421,0.682066,0.654361,0.664025,0.650495,1.000000,
0.536000,0.694746,0.673172,0.678002,0.696034,0.694424,0.670596,0.675104,0.678324,0.754871,0.683032,0.665636,0.733609,0.683032,0.654361,0.665314,0.652106,1.000000,
0.540000,0.695390,0.673172,0.678646,0.696034,0.693780,0.670596,0.674782,0.677358,0.749717,0.681744,0.664670,0.729421,0.682066,0.653717,0.664025,0.651139,1.000000,
0.544000,0.694424,0.672850,0.678646,0.695712,0.694102,0.670274,0.675104,0.677358,0.753905,0.681744,0.664992,0.732965,0.682388,0.654683,0.664992,0.652428,1.000000,
0.548000,0.695068,0.672850,0.678646,0.698288,0.694424,0.671562,0.675104,0.678002,0.750361,0.682710,0.664348,0.730066,0.682066,0.652750,0.664670,0.651139,1.000000,
0.552000,0.694102,0.673172,0.678002,0.695712,0.693780,0.669952,0.675748,0.677358,0.753260,0.682066,0.664992,0.731354,0.682710,0.653717,0.664992,0.651784,1.000000,
0.556000,0.695068,0.673494,0.678646,0.696678,0.694424,0.671240,0.675104,0.677680,0.751650,0.681421,0.664348,0.730710,0.683354,0.654039,0.664348,0.651462,1.000000,
0.560000,0.694102,0.672528,0.678002,0.695390,0.693780,0.670596,0.674782,0.677358,0.751972,0.682066,0.664348,0.731032,0.682710,0.653395,0.665314,0.651784,1.000000,
0.564000,0.695390,0.673816,0.678646,0.697000,0.694424,0.670918,0.676714,0.678324,0.752294,0.682710,0.664992,0.731354,0.684643,0.654039,0.664992,0.651784,1.000000,
0.568000,0.693780,0.673172,0.677680,0.694746,0.693780,0.670274,0.674138,0.677036,0.751005,0.682066,0.664992,0.730710,0.683032,0.653717,0.664348,0.651784,1.000000,
0.572000,0.695390,0.673816,0.678646,0.697644,0.695390,0.671562,0.675426,0.678646,0.753260,0.682066,0.664992,0.732321,0.683032,0.654039,0.664992,0.652428,1.000000,
0.576000,0.693780,0.672528,0.677680,0.694424,0.693458,0.670274,0.674138,0.676714,0.750039,0.681744,0.664348,0.729744,0.682066,0.654039,0.664348,0.651139,1.000000,
0.580000,0.696356,0.673816,0.678646,0.697000,0.694746,0.671240,0.675426,0.678646,0.754227,0.682710,0.665636,0.733287,0.683032,0.654039,0.665636,0.651462,1.000000,
0.584000,0.694102,0.671884,0.677358,0.695068,0.693458,0.669952,0.674460,0.676392,0.749073,0.682066,0.664670,0.728455,0.679811,0.654361,0.664348,0.651139,1.000000,
0.588000,0.695712,0.674138,0.679612,0.696034,0.694746,0.671562,0.675104,0.678324,0.755193,0.682388,0.665314,0.733609,0.683676,0.655005,0.665314,0.651139,1.000000,
